receiver_i,label_i,indegree,correct_joint,CE_joint,CE_text_all,CE_visual_all,CE_null_all,CE_exact_os,CE_first_os,CE_second_os,dCE_text_all,dCE_visual_all,dCE_null_all,dCE_exact_os,dCE_first_os,dCE_second_os,G_local_exact,G_local_first,G_global_exact,G_global_first,G_global_second
11622,13,14,True,0.00016652,0.06292560,0.00032396,0.03637659,0.00016009,0.00016688,0.00016009,0.06275908,0.00015744,0.03621007,-0.00000644,0.00000036,-0.00000644,0.00000644,0.00000489,0.00000644,-0.00000036,0.00000644
5995,8,5,True,0.00717799,0.02070328,0.00226099,0.00890238,0.00233687,0.00202094,0.00233687,0.01352529,-0.00491701,0.00172439,-0.00484112,-0.00515706,-0.00484112,0.00847424,0.00835345,0.00484112,0.00515706,0.00484112
12817,14,5,True,0.94446504,2.97811985,0.88994753,2.50146222,0.55942935,0.55942935,0.55942947,2.03365469,-0.05451751,1.55699718,-0.38503569,-0.38503569,-0.38503557,0.47166133,0.47166133,0.38503569,0.38503569,0.38503557
16993,17,6,True,0.00059646,0.07518107,0.00073025,0.03303399,0.00049066,0.00061362,0.00048483,0.07458461,0.00013378,0.03243752,-0.00010580,0.00001716,-0.00011164,0.00019420,0.00018908,0.00010580,-0.00001716,0.00011164
4052,8,4,False,0.79715908,2.10148335,0.29686013,1.10732090,0.29686013,0.29686013,0.29686013,1.30432427,-0.50029898,0.31016183,-0.50029898,-0.50029898,-0.50029898,0.62818909,0.62818909,0.50029898,0.50029898,0.50029898
3735,3,1,False,3.26989841,1.62924361,4.59722614,2.66799164,1.62924361,1.62924361,1.62924361,-1.64065480,1.32732773,-0.60190678,-1.64065480,-1.64065480,-1.64065480,1.64065003,1.64065003,1.64065480,1.64065480,1.64065480
14078,16,6,True,0.03148175,0.06006932,0.04811880,0.08365376,0.02777599,0.02777599,0.02777599,0.02858756,0.01663705,0.05217201,-0.00370576,-0.00370576,-0.00370576,0.00383527,0.00383527,0.00370576,0.00370576,0.00370576
1142,0,4,False,2.63875246,2.67421055,3.50788975,3.50557017,1.25653863,1.25653863,1.25653863,0.03545809,0.86913729,0.86681771,-1.38221383,-1.38221383,-1.38221383,1.48505473,1.48505473,1.38221383,1.38221383,1.38221383
9743,12,28,True,0.00538577,0.09269491,0.01893551,0.16918012,0.00521193,0.00521193,0.00521193,0.08730914,0.01354974,0.16379435,-0.00017384,-0.00017384,-0.00017384,0.00017763,0.00017763,0.00017384,0.00017384,0.00017384
5584,7,4,True,0.04438262,0.41396901,0.05065384,0.36758238,0.04399346,0.04447806,0.04399346,0.36958641,0.00627122,0.32319975,-0.00038916,0.00009545,-0.00038916,0.00038904,0.00030329,0.00038916,-0.00009545,0.00038916
14420,15,1,True,0.05496738,0.13865173,0.05933746,0.14454280,0.05496738,0.05496738,0.05496738,0.08368434,0.00437007,0.08957541,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14101,15,2,True,0.05696750,0.23174843,0.05573954,0.22505298,0.05381526,0.05381526,0.05381526,0.17478094,-0.00122796,0.16808549,-0.00315224,-0.00315224,-0.00315224,0.00315224,0.00315224,0.00315224,0.00315224,0.00315224
8432,12,1,True,0.92917514,1.34870839,1.30972910,1.81865132,0.92917514,0.92917514,0.92917514,0.41953325,0.38055396,0.88947618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
6239,8,2,True,0.15792955,0.29671589,0.16003965,0.29818445,0.15792945,0.15792955,0.15792955,0.13878633,0.00211009,0.14025490,-0.00000010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000010,0.00000000,0.00000000
1619,1,3,True,0.00226408,0.00817938,0.01966025,0.05957570,0.00119865,0.00119865,0.00416863,0.00591530,0.01739617,0.05731162,-0.00106543,-0.00106543,0.00190455,0.00106543,0.00106543,0.00106543,0.00106543,-0.00190455
3687,3,4,True,0.13760482,0.05435496,1.07103300,0.60700393,0.05435496,0.05435496,0.05435496,-0.08324985,0.93342817,0.46939909,-0.08324985,-0.08324985,-0.08324985,0.11973626,0.11973626,0.08324985,0.08324985,0.08324985
15439,18,1,True,0.13332427,1.33614898,0.14926653,1.46572554,0.13332427,0.13332427,0.13332427,1.20282471,0.01594226,1.33240128,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
6256,8,3,True,1.28289497,1.50833201,1.28431118,1.47748470,1.11672473,1.11672473,1.11672473,0.22543705,0.00141621,0.19458973,-0.16617024,-0.16617024,-0.16617024,0.16617131,0.16617131,0.16617024,0.16617024,0.16617024
15782,19,1,True,0.48669708,0.93122363,0.44398433,0.81251800,0.44398433,0.44398433,0.44398433,0.44452655,-0.04271275,0.32582092,-0.04271275,-0.04271275,-0.04271275,0.04271331,0.04271331,0.04271275,0.04271275,0.04271275
15107,17,1,True,0.06215102,0.13513170,0.07381165,0.15398213,0.06215102,0.06215102,0.06215102,0.07298069,0.01166063,0.09183112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2856,6,3,False,1.62032151,1.60062361,1.72208524,1.68923318,1.58250582,1.58250582,1.58250582,-0.01969790,0.10176373,0.06891167,-0.03781569,-0.03781569,-0.03781569,0.04050469,0.04050469,0.03781569,0.03781569,0.03781569
6860,9,1,False,2.61550641,2.53747010,3.07372379,2.97896099,2.53747010,2.53747010,2.53747010,-0.07803631,0.45821738,0.36345458,-0.07803631,-0.07803631,-0.07803631,0.07803631,0.07803631,0.07803631,0.07803631,0.07803631
2592,5,10,False,2.43332195,2.96390581,2.97354579,3.44611597,2.08101058,2.08101082,2.08101058,0.53058386,0.54022384,1.01279402,-0.35231137,-0.35231113,-0.35231137,0.34147906,0.34147906,0.35231137,0.35231113,0.35231137
6108,8,2,True,0.03437629,0.06159611,0.03391338,0.06114766,0.03391338,0.03391338,0.03391338,0.02721982,-0.00046290,0.02677137,-0.00046290,-0.00046290,-0.00046290,0.00049619,0.00049619,0.00046290,0.00046290,0.00046290
11488,13,20,False,2.33615398,6.33010483,3.27434969,6.24565554,1.67622232,1.67771769,1.67622209,3.99395084,0.93819571,3.90950155,-0.65993166,-0.65843630,-0.65993190,0.68483031,0.67808270,0.65993166,0.65843630,0.65993190
15730,17,4,False,2.03966713,2.00188947,2.81451726,2.64356303,1.66547441,1.66547441,1.66547441,-0.03777766,0.77485013,0.60389590,-0.37419271,-0.37419271,-0.37419271,0.47897530,0.47897530,0.37419271,0.37419271,0.37419271
4321,8,5,True,0.00048852,0.02544734,0.00045206,0.00981186,0.00045206,0.00045206,0.00686087,0.02495882,-0.00003646,0.00932334,-0.00003646,-0.00003646,0.00637235,0.00021174,0.00021174,0.00003646,0.00003646,-0.00637235
13699,16,9,True,0.01005454,0.16272718,0.01108971,0.13601662,0.00612418,0.00612418,0.00612418,0.15267265,0.00103518,0.12596209,-0.00393035,-0.00393035,-0.00393035,0.00466270,0.00466270,0.00393035,0.00393035,0.00393035
7505,10,8,True,0.00186436,0.04267864,0.00286609,0.05934678,0.00186436,0.00186436,0.00186436,0.04081428,0.00100173,0.05748242,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15773,17,7,True,0.05047613,0.12168801,0.14550383,0.20271760,0.03091395,0.03091395,0.03741257,0.07121187,0.09502770,0.15224147,-0.01956218,-0.01956218,-0.01306357,0.02962082,0.02962082,0.01956218,0.01956218,0.01306357
13421,16,20,True,0.15539554,0.51489496,0.69374782,1.29707921,0.09480809,0.09480809,0.09480809,0.35949942,0.53835225,1.14168370,-0.06058744,-0.06058744,-0.06058744,0.07848782,0.07848782,0.06058744,0.06058744,0.06058744
15610,17,3,True,1.24222398,1.74082184,1.68975294,1.95694709,1.21339691,1.24464083,1.20575047,0.49859786,0.44752896,0.71472311,-0.02882707,0.00241685,-0.03647351,0.02882755,0.00265086,0.02882707,-0.00241685,0.03647351
1413,1,8,True,0.00291697,0.04097507,0.01352257,0.14472073,0.00266031,0.00266031,0.00266031,0.03805810,0.01060561,0.14180377,-0.00025666,-0.00025666,-0.00025666,0.00025677,0.00025677,0.00025666,0.00025666,0.00025666
4471,8,2,False,4.59939909,3.25689483,3.98162341,2.64484954,2.56648207,2.56648207,2.56648207,-1.34250426,-0.61777568,-1.95454955,-2.03291702,-2.03291702,-2.03291702,2.04756951,2.04756951,2.03291702,2.03291702,2.03291702
1568,1,3,False,4.68490791,1.32185006,7.24044943,3.50236201,1.32185006,1.32185006,1.32185006,-3.36305785,2.55554152,-1.18254590,-3.36305785,-3.36305785,-3.36305785,3.69562650,3.69562650,3.36305785,3.36305785,3.36305785
5931,7,2,True,0.02850165,0.07177130,0.03381531,0.08221542,0.02850165,0.02850165,0.02850165,0.04326965,0.00531366,0.05371377,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9620,12,12,True,0.00376492,0.18740930,0.01756013,0.31207561,0.00371576,0.00371587,0.00371576,0.18364437,0.01379521,0.30831069,-0.00004917,-0.00004905,-0.00004917,0.00007447,0.00007447,0.00004917,0.00004905,0.00004917
6138,8,1,True,0.00540474,0.01029408,0.00416163,0.00858119,0.00416163,0.00416163,0.00416163,0.00488934,-0.00124311,0.00317645,-0.00124311,-0.00124311,-0.00124311,0.00124311,0.00124311,0.00124311,0.00124311,0.00124311
15684,17,1,True,0.03836946,0.04652951,0.04938644,0.06003283,0.03836946,0.03836946,0.03836946,0.00816005,0.01101698,0.02166338,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
457,1,4,True,0.00003099,0.00103932,0.00010263,0.00220056,0.00003099,0.00003099,0.00006091,0.00100833,0.00007164,0.00216957,0.00000000,0.00000000,0.00002992,0.00000000,0.00000000,0.00000000,0.00000000,-0.00002992
8653,12,5,False,1.31926250,1.15162945,1.06915474,0.89091796,0.59088355,0.59088355,0.59088355,-0.16763306,-0.25010777,-0.42834455,-0.72837895,-0.72837895,-0.72837895,0.99800712,0.99800712,0.72837895,0.72837895,0.72837895
16358,19,9,True,0.02729575,0.38016564,0.04387538,0.28144002,0.02556099,0.02556099,0.02556099,0.35286987,0.01657963,0.25414425,-0.00173477,-0.00173477,-0.00173477,0.00173477,0.00173477,0.00173477,0.00173477,0.00173477
14204,15,15,True,0.00351882,0.08975395,0.00630118,0.14540035,0.00320528,0.00320528,0.00320528,0.08623513,0.00278236,0.14188153,-0.00031354,-0.00031354,-0.00031354,0.00032610,0.00032610,0.00031354,0.00031354,0.00031354
7548,9,2,False,4.88930178,5.41582155,4.31013060,4.68894625,3.87373757,3.87373757,3.87373757,0.52651978,-0.57917118,-0.20035553,-1.01556420,-1.01556420,-1.01556420,1.03958035,1.03958035,1.01556420,1.01556420,1.01556420
16545,17,14,True,1.07587206,1.68968451,0.53973919,0.97467470,0.53202271,0.53202277,0.53202271,0.61381245,-0.53613287,-0.10119736,-0.54384935,-0.54384929,-0.54384935,0.68588090,0.68588090,0.54384935,0.54384929,0.54384935
16787,17,3,True,0.11820850,0.69198543,0.30560565,1.24712336,0.11820850,0.11820850,0.11820850,0.57377696,0.18739715,1.12891483,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12248,14,9,True,0.09431995,0.15681674,0.08066570,0.14146143,0.07947731,0.07947731,0.07947731,0.06249679,-0.01365425,0.04714148,-0.01484264,-0.01484264,-0.01484264,0.02759161,0.02759161,0.01484264,0.01484264,0.01484264
13737,15,22,True,0.19644661,1.70441270,0.38140631,2.12758040,0.16343212,0.16343212,0.16343223,1.50796604,0.18495969,1.93113375,-0.03301449,-0.03301449,-0.03301439,0.03660056,0.03660056,0.03301449,0.03301449,0.03301439
13195,15,15,True,0.43522996,4.09651947,0.64079189,4.45137310,0.42915797,0.42915797,0.42915797,3.66128945,0.20556194,4.01614332,-0.00607198,-0.00607198,-0.00607198,0.00607175,0.00607175,0.00607198,0.00607198,0.00607198
3467,5,2,True,0.17925631,0.66688186,1.64737296,1.73171365,0.17925631,0.17925631,0.17931151,0.48762554,1.46811664,1.55245733,0.00000000,0.00000000,0.00005521,0.00000000,0.00000000,0.00000000,0.00000000,-0.00005521
6148,8,2,True,0.17193368,0.25549367,0.15328471,0.22669417,0.15328471,0.15328471,0.15328471,0.08355999,-0.01864897,0.05476049,-0.01864897,-0.01864897,-0.01864897,0.01922865,0.01922865,0.01864897,0.01864897,0.01864897
15254,17,5,True,0.01188848,0.33440274,0.00510093,0.16690959,0.00510093,0.00510093,0.00601067,0.32251427,-0.00678756,0.15502110,-0.00678756,-0.00678756,-0.00587781,0.01005520,0.01005520,0.00678756,0.00678756,0.00587781
14406,16,1,True,0.06233618,1.58796859,0.16647477,2.11228943,0.06233618,0.06233618,0.06233618,1.52563238,0.10413860,2.04995322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7891,9,70,False,4.28257275,3.25946164,4.61901999,4.68108892,0.64380634,0.64380634,0.64380634,-1.02311110,0.33644724,0.39851618,-3.63876629,-3.63876629,-3.63876629,4.33364534,4.33364534,3.63876629,3.63876629,3.63876629
13061,15,15,True,0.00344374,0.16477340,0.00670078,0.20015439,0.00344374,0.00344374,0.00344374,0.16132966,0.00325704,0.19671065,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13095,16,23,True,0.00019906,0.63122886,0.00263403,0.75031114,0.00003743,0.00003743,0.00003743,0.63102978,0.00243497,0.75011206,-0.00016163,-0.00016163,-0.00016163,0.00032824,0.00032824,0.00016163,0.00016163,0.00016163
13481,15,2,True,0.03809971,0.37782079,0.06563845,0.56253016,0.03809971,0.03809971,0.18182527,0.33972108,0.02753874,0.52443045,0.00000000,0.00000000,0.14372556,0.00000000,0.00000000,0.00000000,0.00000000,-0.14372556
10544,12,3,False,0.84933013,1.10658085,0.53653759,0.71564043,0.49333471,0.49333471,0.49333471,0.25725073,-0.31279254,-0.13368970,-0.35599542,-0.35599542,-0.35599542,0.42335808,0.42335808,0.35599542,0.35599542,0.35599542
7316,9,6,False,2.59030676,3.70981216,2.10312819,3.21861386,0.90990674,0.90990698,0.90990698,1.11950541,-0.48717856,0.62830710,-1.68040001,-1.68039978,-1.68039978,1.98348475,1.98348475,1.68040001,1.68039978,1.68039978
8952,12,10,True,0.43188286,0.94157869,0.60961676,1.21332216,0.28762531,0.28762531,0.28762531,0.50969583,0.17773390,0.78143930,-0.14425755,-0.14425755,-0.14425755,0.16255349,0.16255349,0.14425755,0.14425755,0.14425755
7917,9,2,True,0.67862350,0.87941265,0.77815259,0.96653515,0.67862350,0.67862350,0.67862350,0.20078915,0.09952909,0.28791165,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7097,9,12,True,0.00213919,0.01225925,0.00399161,0.01770361,0.00191648,0.00191648,0.00191648,0.01012007,0.00185243,0.01556442,-0.00022271,-0.00022271,-0.00022271,0.00022770,0.00022770,0.00022271,0.00022271,0.00022271
370,0,1,False,3.13455248,3.46554017,3.05109692,3.35504937,3.05109692,3.05109692,3.05109692,0.33098769,-0.08345556,0.22049689,-0.08345556,-0.08345556,-0.08345556,0.08345366,0.08345366,0.08345556,0.08345556,0.08345556
11801,13,7,True,0.00154590,0.99359673,0.00238979,0.72001958,0.00142354,0.00142354,0.00161493,0.99205083,0.00084389,0.71847367,-0.00012237,-0.00012237,0.00006903,0.00016021,0.00016021,0.00012237,0.00012237,-0.00006903
42,1,1,True,0.30680788,0.49390936,0.42775026,0.61769599,0.30680788,0.30680788,0.30680788,0.18710148,0.12094238,0.31088811,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7805,10,4,True,0.00244699,0.00766787,0.00288879,0.00870245,0.00213252,0.00213252,0.00213252,0.00522088,0.00044180,0.00625546,-0.00031447,-0.00031447,-0.00031447,0.00031447,0.00031447,0.00031447,0.00031447,0.00031447
9719,12,142,True,0.00088629,0.15097888,0.33235511,0.61319000,0.00112351,0.00112351,0.00112351,0.15009259,0.33146882,0.61230373,0.00023723,0.00023723,0.00023723,0.00357468,0.00357468,-0.00023723,-0.00023723,-0.00023723
15302,17,7,False,9.17124653,8.89548874,7.63378334,5.74616814,5.55636740,5.55636740,5.55636740,-0.27575779,-1.53746319,-3.42507839,-3.61487913,-3.61487913,-3.61487913,3.43237877,3.43237877,3.61487913,3.61487913,3.61487913
10257,12,1,True,0.32114416,0.29984689,0.48286086,0.45248127,0.29984689,0.29984689,0.29984689,-0.02129728,0.16171670,0.13133711,-0.02129728,-0.02129728,-0.02129728,0.02129760,0.02129760,0.02129728,0.02129728,0.02129728
17011,17,4,False,3.98415208,4.72939730,4.78700256,5.21137190,3.39397478,3.39397478,3.39397478,0.74524522,0.80285048,1.22721982,-0.59017730,-0.59017730,-0.59017730,0.74362302,0.74362302,0.59017730,0.59017730,0.59017730
4581,7,16,True,0.00050806,0.01102499,0.00081077,0.01536626,0.00050472,0.00050472,0.00050472,0.01051693,0.00030271,0.01485820,-0.00000334,-0.00000334,-0.00000334,0.00000334,0.00000334,0.00000334,0.00000334,0.00000334
10929,13,16,True,0.02029861,0.22205931,0.07567114,0.40330231,0.01644896,0.01647324,0.01644896,0.20176071,0.05537253,0.38300371,-0.00384964,-0.00382537,-0.00384964,0.00402153,0.00397819,0.00384964,0.00382537,0.00384964
15003,16,1,True,0.03191207,0.02433048,0.03394680,0.02622880,0.02433048,0.02433048,0.02433048,-0.00758159,0.00203473,-0.00568326,-0.00758159,-0.00758159,-0.00758159,0.00758171,0.00758171,0.00758159,0.00758159,0.00758159
8576,12,16,True,0.00633695,0.03022427,0.04262598,0.10494130,0.00468739,0.00455521,0.00468739,0.02388732,0.03628903,0.09860435,-0.00164956,-0.00178175,-0.00164956,0.00227896,0.00226759,0.00164956,0.00178175,0.00164956
6326,9,4,True,0.43852714,0.75176084,0.02011192,0.09703422,0.01644955,0.01644955,0.01644955,0.31323370,-0.41841522,-0.34149292,-0.42207760,-0.42207760,-0.42207760,0.90328622,0.90328622,0.42207760,0.42207760,0.42207760
6501,9,1,False,7.15178728,6.24888182,6.24066210,5.34476423,5.34476423,5.34476423,5.34476423,-0.90290546,-0.91112518,-1.80702305,-1.80702305,-1.80702305,-1.80702305,1.80702353,1.80702353,1.80702305,1.80702305,1.80702305
6187,7,7,True,0.07022786,0.33148700,0.05153203,0.21784917,0.04679017,0.04679017,0.04679017,0.26125914,-0.01869583,0.14762130,-0.02343769,-0.02343769,-0.02343769,0.03045958,0.03045958,0.02343769,0.02343769,0.02343769
4078,7,12,True,0.10240933,0.58187085,0.14890122,0.76465160,0.10046019,0.10046019,0.10046019,0.47946152,0.04649190,0.66224229,-0.00194913,-0.00194913,-0.00194913,0.00214405,0.00214405,0.00194913,0.00194913,0.00194913
2541,5,6,True,0.51682955,0.67019737,0.74622804,0.71916693,0.41958573,0.41958573,0.41958565,0.15336782,0.22939849,0.20233738,-0.09724382,-0.09724382,-0.09724391,0.12356627,0.12356627,0.09724382,0.09724382,0.09724391
11560,13,1,True,0.28863740,0.75207520,0.32635200,0.82178998,0.28863740,0.28863740,0.28863740,0.46343780,0.03771460,0.53315258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13913,16,3,True,0.00118293,0.03091406,0.00611755,0.10883185,0.00118293,0.00118293,0.01636723,0.02973114,0.00493462,0.10764892,0.00000000,0.00000000,0.01518430,0.00000000,0.00000000,0.00000000,0.00000000,-0.01518430
6881,11,1,False,1.61753368,1.42851698,1.60833955,1.42005312,1.42005312,1.42851698,1.42005312,-0.18901670,-0.00919414,-0.19748056,-0.19748056,-0.18901670,-0.19748056,0.19747984,0.18901682,0.19748056,0.18901670,0.19748056
3601,3,1,False,0.83354414,0.02469050,3.99686074,0.48568124,0.02469050,0.02469050,0.48568124,-0.80885363,3.16331673,-0.34786290,-0.80885363,-0.80885363,-0.34786290,0.80885506,0.80885506,0.80885363,0.80885363,0.34786290
6097,7,3,True,0.84109557,1.15593123,0.93638986,1.27391589,0.84109557,0.84109557,0.84109557,0.31483567,0.09529430,0.43282032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
5519,8,1,True,0.31178740,0.30120972,0.26461419,0.25692451,0.25692451,0.25692451,0.25692451,-0.01057768,-0.04717320,-0.05486289,-0.05486289,-0.05486289,-0.05486289,0.05486324,0.05486324,0.05486289,0.05486289,0.05486289
1666,1,5,True,0.00007212,0.00364212,0.00041190,0.01011142,0.00004947,0.00004947,0.00054678,0.00357000,0.00033978,0.01003930,-0.00002265,-0.00002265,0.00047466,0.00002491,0.00002491,0.00002265,0.00002265,-0.00047466
626,1,7,True,-0.00000000,0.00047649,0.00000083,0.00258861,0.00000024,-0.00000000,0.00000203,0.00047649,0.00000083,0.00258861,0.00000024,0.00000000,0.00000203,0.00000000,0.00000000,-0.00000024,0.00000000,-0.00000203
16528,19,5,True,0.22178803,1.89320242,0.12134333,1.24115753,0.12134333,0.12134333,0.12134333,1.67141438,-0.10044470,1.01936948,-0.10044470,-0.10044470,-0.10044470,0.13608433,0.13608433,0.10044470,0.10044470,0.10044470
3414,3,7,True,0.00910724,0.01085130,0.18659030,0.25428495,0.00520541,0.00520541,0.01061661,0.00174406,0.17748307,0.24517772,-0.00390183,-0.00390183,0.00150937,0.00511815,0.00511815,0.00390183,0.00390183,-0.00150937
16570,17,7,False,4.56218433,8.74354649,3.18487573,6.36522675,3.38004923,3.38004923,3.38004923,4.18136215,-1.37730861,1.80304241,-1.18213511,-1.18213511,-1.18213511,2.71535635,2.71535635,1.18213511,1.18213511,1.18213511
14400,16,19,True,0.12026607,0.45921254,0.33764523,0.68173146,0.04111031,0.04111031,0.04111031,0.33894646,0.21737915,0.56146538,-0.07915577,-0.07915577,-0.07915577,0.11647350,0.11647350,0.07915577,0.07915577,0.07915577
433,1,3,True,0.00031871,0.00504352,0.00095798,0.01214985,0.00031871,0.00031871,0.00089034,0.00472481,0.00063927,0.01183114,0.00000000,0.00000000,0.00057162,0.00000000,0.00000000,0.00000000,0.00000000,-0.00057162
6350,10,33,True,0.00000048,0.00568286,0.00001347,0.01235651,0.00000083,0.00000048,0.00000048,0.00568238,0.00001299,0.01235604,0.00000036,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000036,0.00000000,0.00000000
