dataset,train_seed,analysis_seed,receiver_i,neighbor_j,edge_id,label_i,label_j,degree_i,degree_j,edge_norm,receiver_degree_bin,receiver_correct_full,full_confidence,sim_text,sim_visual,L_null,L_text,L_visual,L_joint,Q_text,Q_visual,Q_joint,S_exact,S_norm,Q_text_1,Q_visual_1,Q_joint_1,Q_text_2,Q_visual_2,Q_joint_2,S_second,best_exact,best_first,best_second
Grocery,42,12345,10784,10782,88319,13,13,11,3,0.17407765984535217,3,True,0.9999985694885254,0.9105363488197327,0.9652858972549438,5.125986263010418e-06,6.437280717364047e-06,1.0728830375228426e-06,1.4305104514278355e-06,-1.3112944543536287e-06,4.053103111800738e-06,3.695475697895745e-06,9.536670404486358e-07,0.10514667630195618,-1.1977992177967596e-06,7.7958109508589e-06,6.598011733062144e-06,-1.4288639261099229e-06,1.5399576307046631e-06,2.188728679634844e-06,2.0776349750401034e-06,2,2,3
Grocery,42,12345,8044,6559,44896,9,9,2,1,0.7071067690849304,1,True,0.5370572209358215,0.9897801876068115,0.9766250848770142,0.5681174397468567,0.9891979694366455,0.3290572166442871,0.6216506958007812,-0.4210805296897888,0.23906022310256958,-0.05353325605392456,0.12848705053329468,0.1800360530614853,-0.30593781886323645,0.30136992532513973,-0.0045678935380975005,-0.452609981650197,0.22897471707609526,-0.11729026685625503,0.1063449977178467,2,2,2
Grocery,42,12345,15248,3078,13969,17,3,8,2,0.25,2,True,0.9097709059715271,0.9888873100280762,0.9568244218826294,0.13132821023464203,0.09852994978427887,0.1343967169523239,0.09456247836351395,0.03279826045036316,-0.0030685067176818848,0.03676573187112808,0.007035978138446808,0.09687092900276184,0.045696299535105254,-7.449937269515816e-05,0.04562180016241009,0.030688465009617694,-0.0032109198377589104,0.03559278962471278,0.008115244452853998,3,1,3
Grocery,42,12345,339,6543,44804,1,9,3,21,0.1259881556034088,1,True,0.9997290968894958,0.9583297371864319,0.9500943422317505,0.0006624649395234883,0.000687958556227386,0.00026890001026913524,0.00027092601521871984,-2.5493616703897715e-05,0.00039356492925435305,0.00039153892430476844,2.346761175431311e-05,0.0289506483823061,-8.711143437161256e-06,0.0006076265135461327,0.0005989153701089715,-2.6662716253926432e-05,0.0003195556240916401,0.0003208531638425045,2.7960256004790876e-05,2,2,3
Grocery,42,12345,14094,4891,30920,16,7,1,15,0.25819888710975647,0,True,0.8951326608657837,0.9775612354278564,0.678555965423584,0.22740140557289124,0.15262077748775482,0.16565774381160736,0.11078331619501114,0.07478062808513641,0.061743661761283875,0.1166180893778801,-0.01990620046854019,-0.07863637804985046,0.09159532478854762,0.10059994040747985,0.19219526519602756,0.07255304482126045,0.05439105355507536,0.09258493870112566,-0.034359159675210145,3,3,3
Grocery,42,12345,5515,4246,22734,7,7,3,101,0.05744849890470505,1,True,0.9871008396148682,0.8770396709442139,0.9004362225532532,0.015328695066273212,0.015332217328250408,0.013004963286221027,0.012983076274394989,-3.5222619771957397e-06,0.002323731780052185,0.0023456187918782234,2.54092738032341e-05,0.0054376013576984406,3.418293531464936e-06,0.0026644701602672907,0.002667888453798755,-3.4441275781415007e-06,0.002284593434829202,0.002310478164645667,2.9328857394606608e-05,3,3,3
Grocery,42,12345,16607,15541,133750,17,17,2,91,0.07412493228912354,1,True,0.5023969411849976,0.5874675512313843,0.6789525747299194,0.7611218094825745,0.6497170925140381,0.8084970712661743,0.6883646845817566,0.11140471696853638,-0.047375261783599854,0.07275712490081787,0.008727669715881348,0.03769447281956673,0.11917053270555233,-0.037624933326053586,0.08154559937949876,0.11127822255196403,-0.047311092791623356,0.072162641302492,0.008195511542151333,1,1,1
Grocery,42,12345,5635,13227,111514,8,15,1,181,0.07432941347360611,0,True,0.9976069927215576,0.8857800364494324,0.42010170221328735,0.0031028480734676123,0.003253288334235549,0.002305827336385846,0.0023958568926900625,-0.0001504402607679367,0.0007970207370817661,0.0007069911807775497,6.041070446372032e-05,0.036513801664114,-0.00014484286488625905,0.0010539482312153404,0.0009091053663290811,-0.0001504021860061361,0.0007478788431693514,0.000672447961808803,7.497130464558768e-05,2,2,2
Grocery,42,12345,13529,14281,123146,15,15,2,20,0.15811388194561005,1,True,0.9999020099639893,0.9681413173675537,0.974116325378418,0.00023052419419400394,0.00019870213873218745,0.00011395759065635502,9.798523387871683e-05,3.182205546181649e-05,0.00011656660353764892,0.0001325389603152871,-1.5849698684178293e-05,-0.05641714110970497,3.439946863768227e-05,0.0001685299105413538,0.00020292937917903606,3.1682540119971026e-05,9.999187404237852e-05,0.00010721632526282894,-2.44580888995206e-05,3,3,3
Grocery,42,12345,3911,5390,35315,7,7,29,165,0.014456363394856453,3,True,0.9291441440582275,0.960331380367279,0.9308781027793884,0.08086978644132614,0.0799546018242836,0.07436734437942505,0.07349137961864471,0.0009151846170425415,0.0065024420619010925,0.007378406822681427,-3.921985626220703e-05,-0.0026506988797336817,0.0009318375088621549,0.0067985049204635955,0.007730342429325752,0.00091485479500728,0.006492952466993957,0.0073678249168484915,-3.998234515274583e-05,3,3,3
Grocery,42,12345,9459,8328,59029,12,12,29,5,0.08304548263549805,3,True,0.9925515651702881,0.9799960255622864,0.8562359809875488,0.008716748096048832,0.00817512534558773,0.007975754328072071,0.007476326543837786,0.0005416227504611015,0.0007409937679767609,0.0012404215522110462,-4.219496622681618e-05,-0.01672380603849888,0.0005912601126739888,0.0008341155757806667,0.0014253756884546553,0.0005361818610134574,0.0007265363885720495,0.0012112255517009636,-5.149269788454333e-05,3,3,3
Grocery,42,12345,10190,9926,77917,12,12,4,3,0.28867512941360474,1,True,0.9733666181564331,0.8653750419616699,0.8337506055831909,0.03503778204321861,0.029819265007972717,0.03633221611380577,0.026994457468390465,0.005218517035245895,-0.0012944340705871582,0.008043324574828148,0.004119241610169411,0.282987117767334,0.007929936384744438,0.0033718494217395006,0.011301785806483937,0.004801345450756871,-0.002169876775860077,0.007201968536581149,0.0045704998616843545,3,3,3
Grocery,42,12345,15494,3832,18873,17,3,2,1,0.7071067690849304,1,True,0.945912778377533,0.9322736263275146,0.6510489583015442,0.038004688918590546,0.03905101865530014,0.016314804553985596,0.055605143308639526,-0.0010463297367095947,0.02168988436460495,-0.01760045439004898,-0.038244009017944336,-0.9481198787689209,0.031941452319610576,0.04178806794365747,0.07372952026326805,-0.006825189494437063,0.010876335342316752,-0.057173535786589805,-0.061224681634469494,2,3,2
Grocery,42,12345,4855,3946,20450,7,7,3,128,0.05103103443980217,1,True,0.3081854283809662,0.8587203621864319,0.7879436016082764,1.29582941532135,1.2794071435928345,1.1937570571899414,1.1770535707473755,0.016422271728515625,0.10207235813140869,0.11877584457397461,0.00028121471405029297,0.0011852072784677148,0.017311681223132914,0.10552793252886764,0.12283961375200053,0.016414917647373885,0.10208255342600082,0.11878042875211609,0.0002829576787413829,3,3,3
Grocery,42,12345,10150,9551,73574,12,12,9,5,0.14907120168209076,2,True,0.6129187941551208,0.9200407266616821,0.7009906768798828,0.82470703125,0.7099202275276184,0.5780410766601562,0.48952287435531616,0.11478680372238159,0.24666595458984375,0.33518415689468384,-0.026268601417541504,-0.03770773857831955,0.12158319060938544,0.27866004807150635,0.40024323868089173,0.11459270593273241,0.24655606895317994,0.3342680198923602,-0.026880754993552136,3,3,3
Grocery,42,12345,12708,12512,106007,14,14,11,89,0.0319601409137249,3,False,0.6845453977584839,0.9238343834877014,0.8141869306564331,1.1172881126403809,1.1596752405166626,1.113855004310608,1.1561743021011353,-0.04238712787628174,0.0034331083297729492,-0.038886189460754395,6.783008575439453e-05,0.0008007666328921914,-0.04196068920901798,0.003436302274136213,-0.03852438693488177,-0.04239076438331191,0.0034317175046608595,-0.0388906467753441,6.840010330694561e-05,2,2,2
Grocery,42,12345,907,607,2645,1,1,10,11,0.09534625709056854,3,True,0.9999524354934692,0.9978753328323364,0.9923070073127747,8.415821503149346e-05,6.711257447022945e-05,6.007967749610543e-05,4.756337511935271e-05,1.7045640561264008e-05,2.4078537535388023e-05,3.659483991214074e-05,-4.529338184511289e-06,-0.058270882815122604,1.9795474948742132e-05,2.850720570353179e-05,4.8302680652273936e-05,1.6736721282003773e-05,2.3500351849134065e-05,3.41535849317491e-05,-6.083488199388741e-06,3,3,3
Grocery,42,12345,9216,10470,84063,12,12,24,17,0.04950737953186035,3,True,0.993771493434906,0.9515612721443176,0.8492957949638367,0.007717554457485676,0.007585176266729832,0.006357445381581783,0.0062478696927428246,0.00013237819075584412,0.0013601090759038925,0.0014696847647428513,-2.2802501916885376e-05,-0.007697873283177614,0.00013407761900413248,0.0014961576298718276,0.0016302352488759603,0.0001323515133579291,0.0013512188838759474,0.0014579891464278811,-2.5581250805995328e-05,3,3,3
Grocery,42,12345,4502,5316,34743,7,7,8,18,0.0833333358168602,2,True,0.8639628887176514,0.9045767784118652,0.9480035305023193,0.16918545961380005,0.1501862108707428,0.16757549345493317,0.1462254524230957,0.01899924874305725,0.0016099661588668823,0.022960007190704346,0.0023507922887802124,0.05395532771945,0.020639465084240173,0.006242304718278108,0.02688176980251826,0.01893407578751779,0.001119074453440989,0.02244097439518838,0.0023878241542296032,3,3,3
Grocery,42,12345,10784,11802,99348,13,13,11,7,0.11396057903766632,3,True,0.9999985694885254,0.8253722190856934,0.9777330160140991,2.861018856492592e-06,3.3378546504536644e-06,1.0728830375228426e-06,1.4305104514278355e-06,-4.7683579396107234e-07,1.7881358189697494e-06,1.4305084050647565e-06,1.1920838005607948e-07,0.03217083588242531,-4.925314042446586e-07,2.428862127573435e-06,1.9363307233287764e-06,-5.517009814903487e-07,1.3595274217285446e-06,1.263952082357124e-06,4.561256421189281e-07,2,2,2
Grocery,42,12345,3973,10238,81344,8,12,2,3,0.40824827551841736,1,True,0.5670181512832642,0.8089743852615356,0.7142353057861328,0.12245939671993256,0.17983707785606384,0.4044414460659027,0.5673636198043823,-0.05737768113613129,-0.28198206424713135,-0.4449042081832886,-0.10554444789886475,-0.1345777064561844,-0.02608596682032599,-0.13524707786139775,-0.16133304468172374,-0.04428675884036569,-0.2277381246432262,-0.3010800948334971,-0.029055211349905213,0,0,0
Grocery,42,12345,10324,9965,78324,12,12,8,52,0.04902903363108635,2,True,0.9748411774635315,0.9952394962310791,0.8629695773124695,0.03015637770295143,0.029015125706791878,0.026493875309824944,0.025480687618255615,0.0011412519961595535,0.0036625023931264877,0.004675690084695816,-0.00012806430459022522,-0.01350967027246952,0.0011871131754765522,0.003915481154879495,0.0051025943303560466,0.0011397775736400999,0.0036505260358318564,0.004648674715713872,-0.00014162889375808401,3,3,3
Grocery,42,12345,7335,8183,58100,9,9,73,7,0.044237397611141205,3,True,0.9993634819984436,0.9176744222640991,0.7525330781936646,0.0008417400531470776,0.0007163104019127786,0.0007474012672901154,0.0006367324967868626,0.00012542965123429894,9.43387858569622e-05,0.00020500755636021495,-1.47608807310462e-05,-0.03474898263812065,0.0001364404813891985,0.0001005003139481664,0.00023694079533736491,0.00012476073451890625,9.407739213248794e-05,0.00020155883347949726,-1.7279293171896924e-05,3,3,3
Grocery,42,12345,13429,15007,130277,15,15,12,19,0.06622661650180817,3,True,0.9237830638885498,0.9124855399131775,0.9693853855133057,0.08909256756305695,0.08564311265945435,0.08255618065595627,0.07927800714969635,0.0034494549036026,0.0065363869071006775,0.009814560413360596,-0.00017128139734268188,-0.008650396019220352,0.0035510838165026012,0.006912108607782309,0.01046319242428491,0.0034473773917748766,0.006518845921126546,0.009784906719265627,-0.00018131659363579498,3,3,3
Grocery,42,12345,2517,3400,15858,5,5,4,8,0.1767766922712326,1,True,0.36622047424316406,0.9163880944252014,0.8269303441047668,1.3377329111099243,1.0611437559127808,1.3032904863357544,1.0045197010040283,0.27658915519714355,0.03444242477416992,0.333213210105896,0.02218163013458252,0.03443043678998947,0.3197339387113743,0.05652149972170127,0.3762554384330754,0.2746832538712598,0.03254274748414178,0.33316658472800625,0.025940583372604673,3,3,3
Grocery,42,12345,10689,10687,86457,12,12,2,96,0.07216878235340118,1,False,0.6015715003013611,0.9291947484016418,0.7465336322784424,1.8415141105651855,1.868422031402588,1.4205694198608398,1.4432569742202759,-0.026907920837402344,0.4209446907043457,0.39825713634490967,0.004220366477966309,0.004987965803593397,-0.02557949540664102,0.44528184850061864,0.41970235309397763,-0.026987289149802536,0.4231145905249449,0.3997233355912291,0.00359603421608673,2,2,2
Grocery,42,12345,12574,12575,106373,14,14,4,16,0.125,1,True,0.9995043277740479,0.7332204580307007,0.8978182077407837,0.0006426891195587814,0.0007001094636507332,0.0004536076739896089,0.0004957877099514008,-5.742034409195185e-05,0.0001890814455691725,0.00014690140960738063,1.5240308130159974e-05,0.0387386791408062,-4.510913245474825e-05,0.0002405034137643137,0.00019539428130956534,-5.620092310820381e-05,0.00017725393198095212,0.00013459373288978027,1.3540724017031965e-05,2,2,2
Grocery,42,12345,15060,8620,62439,19,12,28,38,0.0306569654494524,3,True,0.6473015546798706,0.6902382969856262,0.5844841599464417,0.3650568127632141,0.41821447014808655,0.37992334365844727,0.4349430203437805,-0.053157657384872437,-0.014866530895233154,-0.0698862075805664,-0.0018620193004608154,-0.013501659035682678,-0.049956964734829044,-0.014221067454221387,-0.06417803218905042,-0.05308613840351221,-0.014871992075816512,-0.06969627883357907,-0.001738148354250348,0,0,0
Grocery,42,12345,172,1553,6447,1,1,13,13,0.07692307978868484,3,True,0.9998315572738647,0.9604096412658691,0.9137976169586182,0.00017867876158561558,0.0001616347290109843,0.00018630675913300365,0.00016842853801790625,1.7044032574631274e-05,-7.627997547388077e-06,1.0250223567709327e-05,8.341885404661298e-07,0.023880179971456528,1.8236146661320644e-05,-6.185394670970909e-06,1.2050751990349732e-05,1.7050029120045982e-05,-7.4911814532422e-06,1.015985069284822e-05,6.010030260444375e-07,1,1,1
Grocery,42,12345,19,15907,135557,1,17,3,29,0.10721125453710556,1,True,0.7444725036621094,0.8842945098876953,0.7890439033508301,0.29709097743034363,0.2594642639160156,0.3372328281402588,0.29507938027381897,0.037626713514328,-0.04014185070991516,0.002011597156524658,0.004526734352111816,0.05674009397625923,0.04000099618334922,-0.03764757750040291,0.002353418682946313,0.03755914720096296,-0.04005492867922772,0.0020189769799224336,0.00451475845818719,1,1,1
Grocery,42,12345,14585,14584,125926,15,15,1,1,1.0,0,True,0.6042603254318237,0.9630382657051086,0.8718389272689819,1.9589965343475342,2.0310277938842773,0.5430192947387695,0.5037501454353333,-0.07203125953674316,1.4159772396087646,1.4552464485168457,0.11130046844482422,0.037815436720848083,-0.04971036747452531,3.1780123238892113,3.1283019564146857,-0.07168329894449793,0.3773046107762088,0.6296716524848316,0.32405034065312077,3,2,3
Grocery,42,12345,2937,6533,44746,3,9,4,9,0.1666666716337204,1,True,0.8027263283729553,0.9353225231170654,0.957423210144043,0.2283620536327362,0.18724699318408966,0.26568520069122314,0.21974144876003265,0.041115060448646545,-0.03732314705848694,0.008620604872703552,0.004828691482543945,0.05546470358967781,0.045672759938425456,-0.033848998003091074,0.011823761935334354,0.04065094792466404,-0.0373350668575564,0.007210781391275435,0.0038949003241677965,1,1,1
Grocery,42,12345,14966,10357,82938,16,12,10,13,0.08770579844713211,3,False,0.912564218044281,0.9303160309791565,0.896709144115448,2.622389793395996,2.633594512939453,2.680654525756836,2.6924641132354736,-0.011204719543457031,-0.058264732360839844,-0.07007431983947754,-0.0006048679351806641,-0.004334610421210527,-0.010912743626912191,-0.05753978429258805,-0.06845252791950007,-0.011228079663474314,-0.05832009802876198,-0.07028279280021091,-0.0007346151079746163,0,0,0
Grocery,42,12345,13410,14222,122556,15,15,3,8,0.20412413775920868,1,True,0.43937918543815613,0.43117767572402954,0.9323579668998718,1.3152519464492798,1.1764343976974487,0.9312862157821655,0.8223925232887268,0.13881754875183105,0.38396573066711426,0.492859423160553,-0.029923856258392334,-0.02946297824382782,0.14460656990138276,0.44764503384737486,0.5922516037487575,0.13878335194719407,0.38108862346736533,0.48883128368183737,-0.031040691732722003,3,3,3
Grocery,42,12345,12792,12852,108109,14,14,3,16,0.14433756470680237,1,True,0.9164232015609741,0.8691775798797607,1.0,0.07999135553836823,0.09519120305776596,0.07483435422182083,0.08727701753377914,-0.015199847519397736,0.005157001316547394,-0.007285661995410919,0.0027571842074394226,0.09974431246519089,-0.013054652897910428,0.006320010799086778,-0.00673464209882365,-0.015031286478463095,0.005163642466927265,-0.007272448597911488,0.002595195413624343,2,2,2
Grocery,42,12345,1482,342,1547,1,1,3,22,0.12309148907661438,1,True,0.7198839783668518,0.9884909391403198,0.7267242670059204,0.40360674262046814,0.28552567958831787,0.46261006593704224,0.3286651074886322,0.11808106303215027,-0.0590033233165741,0.07494163513183594,0.015863895416259766,0.06294546276330948,0.13628358378897257,-0.05207277170811001,0.08421081208086256,0.11700293566737735,-0.059096822978616494,0.07379372884052039,0.015887616151759536,1,1,1
